CHILC2,HHD9,LASTGIFT,AVGGIFT,RFA_2F,ODATEW_YR,ODATEW_MM,MINRDATE_YR,TARGET_D,TARGET_B
20,13,17.0,14.0,1,95,1,94,0.0,0
12,15,39.0,31.125,2,92,1,92,0.0,0
16,4,35.0,36.25,1,90,1,90,0.0,0
17,5,25.0,25.0,1,96,1,96,0.0,0
19,8,17.0,12.33333333,1,94,1,94,0.0,0
12,6,20.0,11.66666667,1,94,1,94,0.0,0
25,16,20.0,16.64285714,3,88,1,88,0.0,0
16,9,16.0,11.08695652,4,86,1,89,0.0,0
19,5,20.0,20.0,1,95,1,95,0.0,0
10,3,10.0,6.566666667,1,87,1,91,0.0,0
15,7,25.0,22.5,1,95,1,95,0.0,0
23,8,20.0,10.57142857,1,87,1,90,0.0,0
19,10,12.0,13.73333333,2,86,1,88,0.0,0
21,4,20.0,14.0,1,91,1,92,0.0,0
20,1,40.0,32.5,1,95,1,95,55.0,1
8,4,16.0,11.5,2,93,1,93,0.0,0
16,3,17.0,11.0,1,90,1,93,0.0,0
17,2,25.0,16.04166667,1,86,1,91,0.0,0
13,1,15.0,11.0,2,94,1,94,0.0,0
12,5,15.0,15.0,1,96,1,96,0.0,0
22,15,23.0,23.0,1,96,1,96,0.0,0
16,6,25.0,25.0,1,95,1,95,0.0,0
16,8,10.0,7.0,4,92,1,95,0.0,0
17,16,5.0,6.666666667,4,87,1,89,5.0,1
20,6,35.0,29.5,1,92,1,92,0.0,0
18,10,20.0,20.0,1,96,1,95,0.0,0
17,5,16.0,9.444444444,1,88,1,90,0.0,0
17,7,20.0,20.0,1,96,1,96,20.0,1
15,6,15.0,15.0,1,95,1,95,0.0,0
16,2,25.0,17.41666667,1,89,1,89,0.0,0
19,6,17.0,10.83333333,2,91,1,91,0.0,0
15,4,15.0,15.0,2,95,1,95,0.0,0
20,2,25.0,21.06666667,4,88,1,88,26.0,1
19,5,5.0,13.66666667,2,95,1,96,0.0,0
20,8,21.0,19.0,1,92,1,92,0.0,0
21,6,30.0,16.86666667,1,86,1,86,0.0,0
16,8,10.0,6.083333333,2,86,1,89,0.0,0
14,4,4.0,3.944444444,4,86,1,95,0.0,0
20,6,10.0,4.434782609,2,86,1,90,0.0,0
19,4,20.0,13.33333333,3,89,1,92,0.0,0
16,6,35.0,20.85714286,1,92,1,92,0.0,0
17,5,20.0,15.0,1,95,1,94,0.0,0
20,0,10.0,9.083333333,2,90,1,90,0.0,0
20,7,10.0,4.857142857,2,88,1,94,0.0,0
16,2,9.0,10.04545455,2,94,1,94,13.0,1
17,3,15.0,15.0,1,95,1,95,0.0,0
16,11,15.0,10.33333333,1,94,1,93,0.0,0
0,0,15.0,15.0,1,96,1,95,0.0,0
19,8,20.0,15.0,1,94,1,94,0.0,0
19,7,20.0,20.0,1,95,1,95,0.0,0
19,9,7.0,7.666666667,3,95,1,95,0.0,0
17,5,25.0,16.66666667,2,94,1,93,0.0,0
18,5,30.0,15.22222222,1,89,1,90,0.0,0
16,9,15.0,14.0,3,95,1,94,0.0,0
17,2,10.0,7.9,4,94,1,95,0.0,0
15,14,20.0,12.5,1,95,1,94,0.0,0
24,12,25.0,26.5,2,96,1,96,0.0,0
16,10,20.0,14.33333333,2,95,1,95,0.0,0
17,8,16.0,14.90909091,4,95,1,94,0.0,0
12,5,9.0,6.166666667,2,86,1,89,0.0,0
13,3,20.0,19.16666667,4,95,1,95,0.0,0
17,9,20.0,12.0,1,89,1,89,0.0,0
14,3,15.0,15.0,1,96,1,95,0.0,0
14,10,15.0,12.125,2,89,1,89,0.0,0
16,12,20.0,11.75,1,91,1,91,0.0,0
14,9,5.0,5.0,4,91,1,95,0.0,0
18,5,16.0,10.25,1,94,1,94,0.0,0
14,3,15.0,15.0,1,96,1,95,0.0,0
15,5,15.0,10.5,1,91,1,91,0.0,0
15,6,40.0,22.75,1,91,1,91,0.0,0
14,0,25.0,25.0,1,96,1,95,0.0,0
13,2,15.0,7.125,1,92,1,93,0.0,0
14,0,19.0,15.18181818,4,91,1,92,0.0,0
15,4,20.0,20.0,1,96,1,96,0.0,0
15,3,20.0,19.45454546,1,89,1,89,0.0,0
18,10,15.0,14.0,2,95,1,95,0.0,0
18,4,15.0,9.421052632,3,90,1,91,0.0,0
21,5,5.0,3.419354839,3,87,1,94,0.0,0
17,5,20.0,20.0,1,95,1,95,0.0,0
42,0,5.0,2.984375,3,86,1,87,0.0,0
12,8,10.0,7.066666667,3,92,1,92,0.0,0
16,8,10.0,10.0,3,96,1,96,0.0,0
19,9,15.0,12.75,1,94,1,94,0.0,0
12,20,15.0,10.0,1,95,1,95,0.0,0
17,9,15.0,14.22222222,3,91,1,93,17.0,1
17,5,5.0,5.3,4,94,1,95,0.0,0
13,1,15.0,9.666666667,1,94,1,95,0.0,0
12,5,14.0,12.4,3,95,1,95,0.0,0
14,3,25.0,22.0,2,93,1,95,0.0,0
12,3,15.0,13.8,4,95,1,95,16.0,1
11,7,10.0,9.5,3,94,1,94,0.0,0
17,4,25.0,14.8,1,88,1,89,0.0,0
17,2,15.0,9.961538462,4,90,1,90,13.0,1
17,6,10.0,6.0,3,95,1,95,0.0,0
15,8,25.0,25.0,1,96,1,96,0.0,0
18,4,20.0,20.0,1,95,1,95,0.0,0
16,4,16.0,13.0,1,91,1,91,0.0,0
18,3,20.0,12.75,1,93,1,93,0.0,0
15,5,5.0,5.142857143,4,95,1,95,0.0,0
17,5,20.0,17.17647059,3,88,1,95,20.0,1
17,3,15.0,15.0,2,92,1,92,0.0,0
12,5,5.0,5.333333333,4,91,1,92,0.0,0
18,8,20.0,14.23076923,1,86,1,88,0.0,0
18,10,27.0,24.0,2,95,1,94,0.0,0
12,8,10.0,8.285714286,3,94,1,93,0.0,0
18,4,15.0,15.0,1,95,1,95,0.0,0
16,3,10.0,7.714285714,3,94,1,93,0.0,0
15,5,0.0,4.5,1,86,1,95,5.0,1
16,8,10.0,10.47619048,1,89,1,90,0.0,0
17,8,10.0,12.5,2,95,1,96,0.0,0
18,4,11.0,6.933333333,1,89,1,89,11.0,1
21,3,3.0,6.25,3,95,1,96,0.0,0
15,6,50.0,23.25,1,94,1,94,0.0,0
19,5,5.0,6.5,3,86,1,88,0.0,0
16,3,10.0,6.0,3,95,1,94,0.0,0
20,10,3.0,2.916666667,4,91,1,92,0.0,0
17,9,15.0,15.0,1,96,1,96,0.0,0
16,6,17.0,11.77777778,2,90,1,90,0.0,0
15,4,17.0,11.33333333,1,89,1,89,0.0,0
15,6,18.0,14.0,1,92,1,92,0.0,0
14,1,25.0,18.88888889,1,88,1,88,0.0,0
16,10,15.0,9.4,1,91,1,91,0.0,0
21,7,13.0,7.44,3,88,1,92,0.0,0
15,4,20.0,20.0,1,96,1,95,0.0,0
19,4,20.0,20.0,1,96,1,96,0.0,0
14,4,5.0,2.391304348,3,87,1,93,0.0,0
21,7,15.0,14.16666667,1,92,1,92,0.0,0
15,7,13.0,12.21428571,1,92,1,94,0.0,0
15,4,10.0,5.4375,1,86,1,89,0.0,0
15,7,10.0,9.05,4,88,1,88,0.0,0
18,4,30.0,11.71428571,3,86,1,93,30.0,1
16,5,5.0,5.375,4,93,1,93,0.0,0
16,5,20.0,22.5,1,88,1,90,0.0,0
19,7,25.0,18.0,2,90,1,90,0.0,0
16,3,15.0,8.045454546,4,86,1,88,0.0,0
20,2,45.0,38.4,4,95,1,94,0.0,0
16,8,7.0,5.833333333,4,95,1,95,0.0,0
21,7,10.0,12.5,2,96,1,96,0.0,0
19,9,15.0,8.777777778,2,90,1,90,0.0,0
15,5,16.0,8.75,3,95,1,94,0.0,0
16,4,13.0,10.72222222,1,89,1,91,0.0,0
16,9,15.0,11.0,2,92,1,92,0.0,0
17,6,5.0,3.363636364,3,89,1,95,0.0,0
17,2,20.0,8.666666667,3,95,1,94,0.0,0
15,3,20.0,19.0,2,96,1,95,0.0,0
18,8,10.0,17.5,2,95,1,95,0.0,0
20,8,50.0,50.0,1,96,1,96,0.0,0
16,4,7.0,5.642857143,4,94,1,93,0.0,0
15,6,10.0,6.666666667,3,95,1,95,0.0,0
15,3,16.0,12.0,1,91,1,91,0.0,0
16,5,10.0,8.263157895,1,88,1,93,0.0,0
19,9,20.0,20.0,1,96,1,95,0.0,0
16,5,7.0,5.190476191,3,86,1,88,0.0,0
23,4,15.0,11.36363636,2,89,1,90,0.0,0
18,1,20.0,15.0,1,95,1,95,0.0,0
22,9,5.0,4.132075472,4,87,1,87,0.0,0
16,5,15.0,15.0,1,96,1,96,0.0,0
14,6,10.0,8.433333333,2,89,1,92,0.0,0
12,4,23.0,23.0,1,96,1,96,0.0,0
17,6,20.0,20.0,2,95,1,95,0.0,0
17,8,5.0,3.117647059,3,88,1,95,0.0,0
13,3,35.0,28.75,2,93,1,93,0.0,0
15,8,5.0,5.045454546,3,91,1,92,0.0,0
17,4,15.0,11.0,1,90,1,90,0.0,0
13,11,15.0,8.333333333,2,95,1,95,0.0,0
15,3,15.0,8.6,1,92,1,92,0.0,0
9,2,25.0,21.25,2,91,1,91,0.0,0
16,2,30.0,18.0952381,2,86,1,90,20.0,1
20,12,10.0,8.1875,1,90,1,90,0.0,0
22,26,11.0,13.66666667,2,95,1,95,0.0,0
17,20,16.0,12.42857143,2,94,1,93,0.0,0
18,5,10.0,9.533333333,3,92,1,92,0.0,0
11,15,15.0,15.0,1,96,1,95,0.0,0
16,6,20.0,12.5,2,96,1,95,0.0,0
16,3,5.0,2.671052632,3,86,1,89,0.0,0
14,8,5.0,4.833333333,3,95,1,95,0.0,0
23,5,17.0,16.0,2,95,1,95,0.0,0
13,4,15.0,12.75,1,94,1,94,0.0,0
21,10,15.0,13.14285714,1,89,1,89,0.0,0
21,7,16.0,13.4,1,92,1,92,0.0,0
17,8,15.0,11.07692308,1,87,1,87,0.0,0
18,8,25.0,24.5,1,87,1,88,0.0,0
16,6,25.0,18.14285714,1,88,1,89,0.0,0
14,3,15.0,9.5,1,92,1,92,0.0,0
19,4,20.0,11.09090909,1,86,1,90,0.0,0
15,12,16.0,13.0,1,95,1,94,0.0,0
15,20,20.0,16.5,1,95,1,94,0.0,0
18,2,15.0,12.5,1,95,1,94,0.0,0
21,1,22.0,7.5,2,92,1,92,0.0,0
17,5,15.0,15.0,1,96,1,95,0.0,0
16,10,11.0,8.8,3,94,1,93,0.0,0
20,11,10.0,15.05882353,1,91,1,93,0.0,0
17,3,25.0,25.0,1,96,1,95,0.0,0
18,4,20.0,15.27272727,1,90,1,90,0.0,0
13,25,20.0,20.0,1,96,1,96,0.0,0
17,4,25.0,9.375,1,90,1,90,0.0,0
18,12,20.0,9.454545455,1,87,1,88,0.0,0
15,4,20.0,20.0,1,94,1,96,0.0,0
18,11,10.0,10.18518519,1,86,1,88,0.0,0
16,5,14.0,8.75,2,89,1,90,0.0,0
15,2,50.0,46.42857143,2,92,1,92,0.0,0
16,5,15.0,10.0,1,94,1,93,0.0,0
14,5,10.0,10.7,2,90,1,90,0.0,0
13,2,13.0,12.0,4,95,1,94,0.0,0
16,2,11.0,6.772727273,3,86,1,92,0.0,0
12,6,10.0,8.4,3,89,1,92,0.0,0
16,9,5.0,5.285714286,4,94,1,95,0.0,0
0,0,25.0,25.0,1,96,1,95,0.0,0
17,3,15.0,13.75,2,95,1,95,0.0,0
16,5,20.0,17.5,3,94,1,94,0.0,0
16,5,20.0,20.0,1,96,1,95,0.0,0
18,10,15.0,8.166666667,1,88,1,88,0.0,0
15,23,13.0,10.0,4,90,1,90,15.0,1
17,7,5.0,4.9,4,86,1,91,0.0,0
15,3,5.0,5.75,4,95,1,95,0.0,0
18,4,16.0,13.0,1,94,1,94,0.0,0
11,6,7.0,8.333333333,2,95,1,94,0.0,0
14,8,25.0,21.25,3,95,1,94,0.0,0
14,8,15.0,15.0,1,96,1,96,0.0,0
9,4,7.0,6.8,3,94,1,94,0.0,0
15,1,18.0,14.35714286,1,88,1,90,0.0,0
15,9,16.0,10.55555556,4,92,1,93,0.0,0
12,3,10.0,5.75,1,86,1,92,0.0,0
17,30,20.0,9.333333333,1,94,1,93,0.0,0
16,4,20.0,13.0,1,91,1,92,0.0,0
17,16,15.0,10.66666667,4,89,1,92,0.0,0
17,4,20.0,20.0,1,96,1,96,0.0,0
8,6,15.0,8.444444444,2,89,1,89,0.0,0
21,2,15.0,15.0,1,96,1,96,0.0,0
16,7,20.0,15.0,1,94,1,93,0.0,0
0,0,15.0,15.0,1,96,1,95,0.0,0
19,16,20.0,13.75,3,95,1,94,0.0,0
19,5,100.0,25.18181818,2,88,1,92,0.0,0
14,3,15.0,15.0,1,96,1,95,0.0,0
18,16,4.0,12.23076923,3,89,1,95,0.0,0
16,12,5.0,5.266666667,3,91,1,95,0.0,0
17,8,5.0,5.333333333,4,94,1,94,0.0,0
18,12,25.0,12.83333333,1,91,1,91,10.0,1
0,0,20.0,11.77777778,1,86,1,89,0.0,0
15,5,20.0,14.0,1,94,1,93,0.0,0
20,5,15.0,10.0,1,95,1,95,0.0,0
16,1,15.0,9.5,1,94,1,94,0.0,0
21,18,20.0,13.33333333,1,95,1,95,0.0,0
14,5,10.0,8.5,3,95,1,94,0.0,0
18,5,20.0,15.0,1,95,1,94,0.0,0
18,12,19.0,10.90454546,1,86,1,89,0.0,0
13,5,10.0,11.0,3,93,1,95,0.0,0
22,14,12.0,9.857142857,3,94,1,94,0.0,0
15,5,10.0,8.8,3,95,1,94,0.0,0
18,5,25.0,23.0,1,92,1,92,0.0,0
13,3,10.0,13.33333333,2,95,1,96,0.0,0
17,9,4.0,3.3,4,90,1,95,0.0,0
17,6,20.0,11.63636364,4,93,1,93,0.0,0
13,12,9.0,7.333333333,4,91,1,91,0.0,0
19,11,25.0,26.0,1,90,1,94,0.0,0
19,14,25.0,12.0,3,95,1,95,0.0,0
13,6,15.0,11.66666667,1,94,1,94,0.0,0
16,4,18.0,7.3,1,86,1,89,0.0,0
13,6,21.0,12.0,2,89,1,89,0.0,0
19,2,15.0,9.0,1,93,1,94,0.0,0
17,8,15.0,16.0,1,86,1,90,0.0,0
14,2,30.0,30.0,1,95,1,95,0.0,0
17,3,15.0,15.0,1,96,1,96,0.0,0
15,5,15.0,9.333333333,1,92,1,92,0.0,0
17,1,200.0,91.66666667,1,86,1,86,0.0,0
15,3,10.0,6.857142857,3,94,1,93,0.0,0
16,17,17.0,9.0,1,91,1,91,0.0,0
11,6,10.0,7.230769231,1,86,1,90,0.0,0
17,7,0.0,25.0,1,96,1,95,10.0,1
14,5,15.0,15.0,1,96,1,96,0.0,0
16,9,10.0,8.285714286,3,93,1,93,0.0,0
14,4,10.0,4.176470588,1,86,1,94,0.0,0
21,7,25.0,13.33333333,1,94,1,93,0.0,0
16,11,30.0,15.625,1,89,1,89,0.0,0
16,5,15.0,9.363636364,2,91,1,92,5.0,1
17,10,40.0,23.42857143,1,87,1,87,0.0,0
15,0,15.0,15.0,1,95,1,95,0.0,0
14,23,15.0,11.0,1,90,1,90,0.0,0
19,5,20.0,15.0,1,94,1,94,0.0,0
16,2,25.0,23.63636364,1,88,1,88,0.0,0
13,2,25.0,15.0,1,86,1,87,0.0,0
14,6,19.0,14.0,1,90,1,90,0.0,0
18,1,5.0,11.25,3,91,1,95,0.0,0
13,5,15.0,14.6,3,94,1,94,0.0,0
20,24,15.0,6.142857143,1,86,1,86,0.0,0
16,3,10.0,10.42857143,4,95,1,94,0.0,0
17,5,15.0,15.0,1,95,1,94,0.0,0
19,3,12.0,11.63414634,2,86,1,88,0.0,0
10,7,15.0,15.0,1,95,1,95,0.0,0
19,12,15.0,13.4,1,93,1,93,0.0,0
0,0,25.0,18.33333333,2,95,1,94,0.0,0
15,1,26.0,16.0,1,91,1,91,26.0,1
19,9,18.0,10.70833333,1,88,1,88,0.0,0
18,12,25.0,22.5,2,95,1,95,0.0,0
16,3,15.0,15.0,1,95,1,95,0.0,0
18,5,50.0,30.0,1,95,1,95,0.0,0
20,5,7.0,6.8,3,95,1,94,0.0,0
17,2,14.0,10.55555556,1,88,1,94,0.0,0
11,6,12.0,4.588235294,4,88,1,92,0.0,0
20,3,13.11,3.931538461,1,91,1,94,20.0,1
17,4,20.0,20.0,1,95,1,95,0.0,0
17,3,10.0,6.833333333,3,94,1,95,0.0,0
7,8,50.0,41.25,3,95,1,94,0.0,0
17,3,8.0,4.5,2,87,1,87,0.0,0
22,8,5.0,4.625,4,94,1,94,0.0,0
15,10,10.0,8.0,3,93,1,94,0.0,0
18,12,25.0,15.0,1,94,1,94,0.0,0
16,13,20.0,15.0,1,95,1,95,0.0,0
18,4,15.0,11.0,2,94,1,94,0.0,0
16,2,14.0,8.142857143,1,86,1,88,0.0,0
17,3,3.0,3.578947368,4,91,1,93,5.0,1
18,4,20.0,14.0,1,94,1,93,0.0,0
16,14,15.0,13.75,1,94,1,94,0.0,0
16,4,10.0,6.307692308,2,86,1,91,0.0,0
10,3,16.0,9.111111111,1,87,1,89,0.0,0
18,4,10.0,23.0,1,90,1,97,0.0,0
16,6,20.0,9.25,1,94,1,95,0.0,0
14,4,10.0,6.285714286,3,92,1,92,8.0,1
5,2,35.0,48.35714286,1,90,1,93,0.0,0
17,5,25.0,25.0,1,96,1,96,0.0,0
19,2,20.0,20.0,1,96,1,96,0.0,0
12,5,25.0,22.0,1,92,1,93,0.0,0
17,6,17.0,16.0,1,94,1,93,0.0,0
18,6,6.0,4.833333333,4,95,1,95,0.0,0
16,7,20.0,9.75,1,93,1,93,0.0,0
16,4,5.0,3.75,4,92,1,95,0.0,0
22,9,20.0,15.0,1,95,1,94,0.0,0
17,4,50.0,16.71428571,2,93,1,93,0.0,0
16,4,20.0,10.0,2,88,1,89,0.0,0
16,6,5.0,9.333333333,4,87,1,87,0.0,0
19,7,5.0,5.136363636,2,86,1,89,9.0,1
15,8,0.0,13.0,1,95,1,97,0.0,0
17,5,20.0,12.5,2,95,1,95,0.0,0
13,3,30.0,22.5,1,94,1,94,0.0,0
17,7,30.0,27.5,1,95,1,94,0.0,0
16,3,12.0,9.642857143,3,86,1,89,0.0,0
16,7,15.0,6.75,1,90,1,90,0.0,0
16,6,15.0,15.0,1,96,1,96,0.0,0
17,11,10.0,18.75,2,94,1,94,0.0,0
13,7,10.0,9.285714286,4,95,1,95,0.0,0
12,5,34.0,16.33333333,1,95,1,94,0.0,0
17,4,20.0,15.0,2,95,1,95,0.0,0
22,6,10.0,6.75,3,86,1,86,0.0,0
14,5,10.0,7.5,3,94,1,93,0.0,0
12,6,20.0,20.0,2,95,1,96,0.0,0
14,3,15.0,15.0,2,91,1,94,0.0,0
22,6,20.0,20.0,1,95,1,95,0.0,0
13,2,25.0,24.21052632,2,86,1,90,0.0,0
22,5,20.0,15.0,1,95,1,95,0.0,0
19,3,25.0,14.28571429,1,91,1,91,0.0,0
15,5,50.0,33.33333333,1,94,1,94,0.0,0
14,24,20.0,20.0,1,95,1,96,0.0,0
15,6,20.0,20.0,1,96,1,96,0.0,0
19,6,20.0,10.28571429,4,94,1,94,0.0,0
16,5,15.0,9.25,1,94,1,94,0.0,0
20,4,17.0,9.333333333,1,95,1,94,0.0,0
0,0,10.0,6.1,4,87,1,88,0.0,0
16,6,15.0,8.333333333,1,92,1,94,0.0,0
15,9,12.0,9.65,1,88,1,93,0.0,0
19,3,50.0,41.66666667,1,93,1,93,0.0,0
16,2,25.0,14.07692308,2,92,1,92,0.0,0
16,7,36.0,22.18181818,2,88,1,88,0.0,0
15,3,10.0,7.5625,3,92,1,93,0.0,0
1,1,15.0,6.0,1,91,1,91,0.0,0
16,6,20.0,12.0,1,91,1,91,0.0,0
17,6,35.0,20.16666667,1,89,1,89,0.0,0
14,4,20.0,11.25,1,92,1,92,0.0,0
15,5,24.0,19.5,1,87,1,87,0.0,0
14,13,12.0,7.333333333,3,88,1,88,0.0,0
17,6,10.0,5.333333333,3,96,1,95,0.0,0
0,0,20.0,20.0,1,95,1,95,0.0,0
15,6,10.0,9.6,2,86,1,92,0.0,0
19,6,15.0,18.33333333,3,92,1,95,0.0,0
11,5,20.0,20.0,1,96,1,96,0.0,0
17,14,50.0,18.75,1,94,1,94,0.0,0
15,12,5.0,6.25,3,95,1,95,0.0,0
17,4,2.0,3.3125,4,88,1,91,0.0,0
12,4,20.0,12.2,3,90,1,90,0.0,0
18,9,20.0,20.0,1,96,1,95,0.0,0
19,7,15.0,7.222222222,3,93,1,93,0.0,0
18,8,12.0,10.5,1,86,1,90,0.0,0
17,12,15.0,11.66666667,2,95,1,95,0.0,0
17,13,15.0,9.035714286,3,86,1,87,0.0,0
16,7,50.0,27.77777778,1,89,1,89,0.0,0
6,2,20.0,5.384615385,1,86,1,92,0.0,0
19,6,17.0,15.66666667,1,95,1,95,0.0,0
4,5,23.0,14.0,1,86,1,87,0.0,0
20,7,15.0,10.0,1,95,1,95,0.0,0
17,0,10.0,9.157894737,3,86,1,90,0.0,0
20,6,15.0,11.5,1,95,1,95,0.0,0
15,6,10.0,6.117647059,4,86,1,86,0.0,0
19,3,9.0,5.583333333,2,90,1,92,0.0,0
14,4,10.0,10.71052632,2,86,1,90,0.0,0
18,6,25.0,15.0,1,95,1,95,0.0,0
16,5,25.0,20.0,1,94,1,94,0.0,0
10,3,15.0,15.0,1,96,1,96,0.0,0
21,5,15.0,14.78571429,4,88,1,88,0.0,0
16,7,10.0,8.0,4,88,1,90,0.0,0
15,11,16.0,10.68181818,1,89,1,92,0.0,0
18,4,14.0,10.5,3,95,1,94,0.0,0
0,0,20.0,20.0,1,96,1,95,0.0,0
21,5,11.0,11.25,3,95,1,94,0.0,0
18,11,20.0,14.33333333,1,86,1,89,0.0,0
18,4,15.0,15.0,1,95,1,95,0.0,0
17,6,8.0,6.052631579,3,86,1,87,0.0,0
17,8,25.0,15.28571429,1,92,1,92,0.0,0
17,4,20.0,15.33333333,2,95,1,94,0.0,0
15,2,12.0,7.588235294,2,86,1,93,0.0,0
17,3,20.0,16.7,2,91,1,91,0.0,0
11,10,10.0,7.0,2,86,1,90,11.0,1
16,14,20.0,15.0,1,95,1,94,0.0,0
16,5,20.0,13.25,2,92,1,92,0.0,0
17,12,10.0,8.75,2,86,1,94,0.0,0
18,9,12.0,12.33333333,2,95,1,95,0.0,0
16,4,30.0,17.0,1,88,1,89,0.0,0
16,5,25.0,12.33333333,1,88,1,91,0.0,0
16,6,12.0,7.7,2,91,1,91,0.0,0
16,0,6.0,5.466666667,4,92,1,92,6.0,1
19,4,10.0,9.6,2,94,1,94,0.0,0
16,4,25.0,22.5,2,96,1,95,0.0,0
16,9,51.12,51.12,1,96,1,96,0.0,0
18,4,16.0,11.125,1,92,1,92,0.0,0
15,9,8.0,7.4,4,94,1,94,0.0,0
18,12,25.0,15.75,1,88,1,91,0.0,0
21,4,12.0,4.333333333,1,90,1,94,0.0,0
17,8,13.0,5.764705882,1,86,1,90,0.0,0
20,3,20.0,12.5,1,95,1,95,0.0,0
20,6,20.0,10.81818182,3,93,1,93,0.0,0
18,3,13.0,12.21052632,4,86,1,87,0.0,0
15,7,30.0,27.5,1,94,1,94,0.0,0
19,9,10.0,3.4,3,88,1,93,0.0,0
19,3,17.0,12.90909091,1,88,1,88,10.0,1
12,5,25.0,25.0,1,95,1,95,0.0,0
20,3,10.0,9.0,2,87,1,90,0.0,0
9,2,25.0,20.0,2,96,1,96,0.0,0
20,3,14.0,8.785652174,1,86,1,89,0.0,0
15,4,20.0,20.0,1,95,1,95,0.0,0
22,8,10.0,8.555555556,3,90,1,90,0.0,0
16,5,25.0,9.060606061,4,87,1,89,0.0,0
16,2,15.0,15.0,1,95,1,95,0.0,0
15,7,25.0,25.0,1,95,1,95,0.0,0
16,7,15.0,9.25,1,88,1,88,0.0,0
19,4,50.0,50.0,1,96,1,96,0.0,0
17,2,13.0,8.384615385,2,91,1,92,0.0,0
16,10,25.0,17.55555556,2,86,1,87,0.0,0
17,6,20.0,12.25,1,94,1,94,0.0,0
20,2,25.0,17.5,1,94,1,93,25.0,1
17,0,15.0,10.0,1,95,1,95,0.0,0
15,4,10.0,7.944444444,2,86,1,94,0.0,0
12,4,50.0,53.11111111,1,89,1,88,0.0,0
15,7,30.0,12.77777778,2,91,1,91,0.0,0
17,3,14.0,8.476190476,1,89,1,91,14.0,1
17,5,5.0,3.970588235,4,86,1,92,0.0,0
20,10,15.0,7.8,2,92,1,92,0.0,0
18,9,15.0,20.0,1,92,1,93,0.0,0
16,14,15.0,16.94736842,3,88,1,90,0.0,0
20,4,15.0,12.2,4,92,1,96,0.0,0
21,6,15.0,11.16666667,4,95,1,95,0.0,0
11,2,16.0,9.672413793,2,86,1,86,0.0,0
15,10,10.0,9.6,4,95,1,95,0.0,0
17,24,18.0,8.615384615,2,86,1,89,0.0,0
9,1,15.0,8.0,4,94,1,94,0.0,0
14,4,16.0,11.8,2,90,1,90,0.0,0
17,14,15.0,15.0,1,96,1,96,0.0,0
17,8,10.0,10.875,3,89,1,89,0.0,0
14,5,27.0,16.0,1,95,1,95,0.0,0
21,2,25.0,25.0,1,96,1,95,0.0,0
18,4,50.0,33.5,1,94,1,93,0.0,0
21,9,15.0,15.42857143,1,90,1,90,0.0,0
17,12,20.0,20.0,1,96,1,96,0.0,0
14,4,9.0,7.580645161,3,87,1,87,0.0,0
19,5,10.0,7.529411765,1,86,1,87,0.0,0
15,1,10.0,7.0,3,96,1,95,0.0,0
16,3,10.0,9.928571429,1,86,1,93,0.0,0
26,3,5.0,3.80952381,2,86,1,92,0.0,0
13,4,12.0,11.17647059,3,88,1,89,0.0,0
17,5,15.0,15.0,1,96,1,96,0.0,0
16,9,6.0,3.413793103,3,86,1,96,0.0,0
15,6,12.0,8.846153846,1,86,1,88,0.0,0
14,5,20.0,10.0,2,94,1,94,0.0,0
11,5,25.0,17.35,1,86,1,87,0.0,0
18,5,10.0,8.176470588,1,86,1,94,0.0,0
14,8,20.0,10.84,2,87,1,92,0.0,0
14,9,11.0,7.363636364,2,89,1,89,0.0,0
14,8,15.0,15.0,1,96,1,96,0.0,0
18,10,20.0,8.0,1,91,1,91,0.0,0
16,10,9.0,8.0,3,91,1,95,0.0,0
16,14,25.0,17.5,1,95,1,95,0.0,0
17,5,10.0,4.583333333,2,86,1,90,0.0,0
20,5,20.0,20.0,1,95,1,95,0.0,0
15,2,50.0,27.5,1,91,1,91,0.0,0
15,9,18.0,14.66666667,2,94,1,93,0.0,0
16,9,20.0,16.25,2,93,1,93,0.0,0
19,3,10.0,9.470588235,2,89,1,94,0.0,0
13,3,50.0,17.96428571,1,86,1,92,0.0,0
17,5,25.0,18.5,3,89,1,91,0.0,0
19,6,17.0,10.88888889,2,90,1,90,0.0,0
18,5,28.0,28.0,1,96,1,96,0.0,0
18,8,15.0,12.5,1,95,1,95,0.0,0
14,3,15.0,15.0,1,96,1,95,0.0,0
12,3,20.0,15.77777778,1,89,1,89,0.0,0
16,9,18.0,10.23529412,1,86,1,88,0.0,0
21,3,30.0,27.14285714,1,90,1,90,0.0,0
19,4,25.0,17.5,2,95,1,95,0.0,0
18,3,5.0,5.866666667,4,93,1,93,0.0,0
20,4,15.0,9.642857143,2,88,1,91,10.0,1
19,12,20.0,15.0,2,95,1,95,0.0,0
14,5,20.0,20.0,1,96,1,96,0.0,0
18,3,15.0,15.0,1,96,1,96,0.0,0
17,8,15.0,11.4,1,92,1,92,0.0,0
15,9,40.0,19.0,1,91,1,91,0.0,0
16,2,17.0,12.2,1,91,1,91,0.0,0
23,11,25.0,17.41666667,1,86,1,86,0.0,0
15,4,15.0,6.8,2,89,1,92,0.0,0
0,0,10.0,10.16666667,2,87,1,95,0.0,0
15,2,5.0,6.4,4,94,1,94,0.0,0
15,4,20.0,11.64285714,2,86,1,88,0.0,0
17,4,10.0,8.59375,2,90,1,93,0.0,0
